# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
yidX	ER3413_3809	AIZ53508	protein_coding	0	2	7	77	0	0	0	0	62	0	0	7	0	0	0	0	0	0	0	2	15
yidZ	ER3413_3823	AIZ53523	protein_coding	1	1	2	126	0	0	0	0	84	0	0	2	0	0	0	0	1	0	0	1	42
yieE	ER3413_3824	AIZ53524	protein_coding	0	2	7	130	0	0	0	0	83	0	0	7	0	0	0	0	0	0	0	2	47
yieH	ER3413_3827	AIZ53527	protein_coding	1	15	23	93	0	0	0	0	46	0	0	23	0	0	0	0	1	0	0	15	47
yieK	ER3413_3830	AIZ53531	protein_coding	0	1	8	134	0	0	0	0	88	0	0	8	0	0	0	0	0	0	0	1	46
yieL	ER3413_3831	AIZ53532	protein_coding	0	4	2	134	0	0	0	0	84	0	0	2	0	0	0	0	0	0	0	4	50
yieP	ER3413_3868	AIZ53570	protein_coding	0	9	2	107	0	0	0	0	58	0	0	2	0	0	0	0	0	0	0	9	49
yifB	ER3413_3878	AIZ53574	protein_coding	0	0	0	39	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	29
yifE	ER3413_3877	AIZ53573	protein_coding	0	0	0	30	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14
yifK	ER3413_3907	AIZ53603	protein_coding	0	15	5	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	15	5
yifL	ER3413_3922	AIZ53614	protein_coding	0	0	0	79	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	62
yigA	ER3413_3924	AIZ53616	protein_coding	0	6	5	56	0	0	0	0	15	0	0	5	0	0	0	0	0	0	0	6	41
yigB	ER3413_3926	AIZ53618	protein_coding	0	0	0	57	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	35
yigE	ER3413_3928	AIZ53620	protein_coding	0	6	4	26	0	0	0	0	15	0	0	4	0	0	0	0	0	0	0	6	11
yigF	ER3413_3931	AIZ53623	protein_coding	0	0	0	30	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	8
yigG	ER3413_3932	AIZ53624	protein_coding	0	0	0	38	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	16
yigI	ER3413_3934	AIZ53626	protein_coding	0	0	0	53	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	33
yigL	ER3413_3940	AIZ53633	protein_coding	0	0	1	80	0	0	0	0	42	0	0	1	0	0	0	0	0	0	0	0	38
yigM	ER3413_3941	AIZ53634	protein_coding	0	9	6	73	0	0	0	0	35	0	0	6	0	0	0	0	0	0	0	9	38
yigP	ER3413_3947	AIZ53640	protein_coding	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34
yigZ	ER3413_3959	AIZ53653	protein_coding	0	2	2	126	0	0	0	0	53	0	0	2	0	0	0	0	0	0	0	2	73
yihA	ER3413_3980	AIZ53667	protein_coding	0	0	1	21	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	11
yihD	ER3413_3971	AIZ53660	protein_coding	0	0	0	64	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	52
yihF	ER3413_3974	AIZ53663	protein_coding	0	4	1	60	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	4	51
yihG	ER3413_3975	AIZ53664	protein_coding	0	1	0	45	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	1	11
yihI	ER3413_3981	AIZ53668	protein_coding	0	0	2	18	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	10
yihL	ER3413_3990	AIZ53675	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
yihM	ER3413_3991	AIZ53676	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
yihN	ER3413_3992	AIZ53677	protein_coding	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
yihO	ER3413_3994	AIZ53679	protein_coding	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	14
yihP	ER3413_3995	AIZ53680	protein_coding	0	1	2	14	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	11
yihQ	ER3413_3996	AIZ53681	protein_coding	1	5	5	6	0	0	0	0	6	1	0	5	0	0	0	0	0	0	0	5	0
yihR	ER3413_3997	AIZ53682	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1
yihS	ER3413_3998	AIZ53683	protein_coding	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3
yihT	ER3413_3999	AIZ53684	protein_coding	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3
yihU	ER3413_4000	AIZ53687	protein_coding	0	0	0	14	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3
yihV	ER3413_4001	AIZ53688	protein_coding	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8
yihW	ER3413_4002	AIZ53689	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
yihX	ER3413_4003	AIZ53690	protein_coding	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
yihY	ER3413_4004	AIZ53691	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
yiiD	ER3413_4006	AIZ53693	protein_coding	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3
yiiE	ER3413_4007	AIZ53694	protein_coding	0	0	0	19	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3
yiiF	ER3413_4008	AIZ53695	protein_coding	0	0	0	19	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	2
yiiG	ER3413_4016	AIZ53702	protein_coding	0	5	1	53	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	5	23
yiiM	ER3413_4032	AIZ53718	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
yiiQ	ER3413_4041	AIZ53728	protein_coding	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8
yiiR	ER3413_4042	AIZ53729	protein_coding	0	0	0	22	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2
yiiS	ER3413_4043	AIZ53730	protein_coding	0	0	0	22	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	2
yiiX	ER3413_4058	AIZ53746	protein_coding	0	1	0	103	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	1	50
yijD	ER3413_4087	AIZ53773	protein_coding	0	0	0	113	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	42
yijE	ER3413_4066	AIZ53751	protein_coding	0	2	3	62	0	0	0	0	34	0	0	3	0	0	0	0	0	0	0	2	28
yijF	ER3413_4067	AIZ53752	protein_coding	0	2	1	69	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	2	46
yijO	ER3413_4075	AIZ53761	protein_coding	0	0	0	68	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	42
yjaA	ER3413_4140	AIZ53814	protein_coding	0	0	0	31	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	15
yjaB	ER3413_4141	AIZ53815	protein_coding	0	0	0	31	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	16
yjaG	ER3413_4124	AIZ53804	protein_coding	0	1	2	42	0	0	0	0	35	0	0	2	0	0	0	0	0	0	0	1	7
yjaH	ER3413_4126	AIZ53806	protein_coding	0	3	4	35	0	0	0	0	28	0	0	4	0	0	0	0	0	0	0	3	7
yjaZ	ER3413_4113	AIZ53792	protein_coding	0	0	0	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4
yjbB	ER3413_4149	AIZ53823	protein_coding	1	0	6	131	0	0	0	0	81	0	0	6	0	0	0	0	1	0	0	0	50
yjbD	ER3413_4152	AIZ53827	protein_coding	0	3	3	98	0	0	0	0	49	0	0	3	0	0	0	0	0	0	0	3	49
yjbE	ER3413_4156	AIZ53831	protein_coding	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
yjbF	ER3413_4157	AIZ53832	protein_coding	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
yjbG	ER3413_4158	AIZ53833	protein_coding	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34
yjbH	ER3413_4159	AIZ53834	protein_coding	0	0	0	26	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	23
yjbJ	ER3413_4179	AIZ53851	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
yjbL	ER3413_4181	AIZ53854	protein_coding	0	0	0	40	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0
yjbM	ER3413_4182	AIZ53855	protein_coding	0	0	1	41	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0
yjbQ	ER3413_4193	AIZ53864	protein_coding	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	11
yjbR	ER3413_4194	AIZ53865	protein_coding	0	0	0	14	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3
yjbS	ER3413_4516	AIZ54179	protein_coding	0	0	0	39	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	1
yjbT	ER3413_4613	AIZ54286	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
yjcB	ER3413_4197	AIZ53868	protein_coding	0	1	2	159	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	1	155
yjcC	ER3413_4198	AIZ53869	protein_coding	2	36	14	130	0	0	0	0	122	0	0	14	0	0	0	0	2	0	0	36	8
yjcD	ER3413_4202	AIZ53874	protein_coding	1	30	23	165	0	0	0	0	74	0	0	23	0	0	0	0	1	0	0	30	91
yjcE	ER3413_4203	AIZ53875	protein_coding	0	7	9	213	0	0	0	0	63	0	0	9	0	0	0	0	0	0	0	7	150
yjcF	ER3413_4204	AIZ53876	protein_coding	0	11	7	199	0	0	0	0	131	0	0	7	0	0	0	0	0	0	0	11	68
yjcH	ER3413_4206	AIZ53878	protein_coding	0	2	0	193	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	2	125
yjcO	ER3413_4217	AIZ53889	protein_coding	2	5	5	88	0	1	0	0	36	1	0	4	0	0	0	0	1	0	0	5	52
yjcS	ER3413_4225	AIZ53896	protein_coding	0	2	1	97	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	2	87
yjcZ	ER3413_4252	AIZ53924	protein_coding	0	0	0	65	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	42
yjdA	ER3413_4251	AIZ53923	protein_coding	0	7	24	63	0	0	0	0	22	0	0	24	0	0	0	0	0	0	0	7	41
yjdC	ER3413_4279	AIZ53951	protein_coding	0	0	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2
yjdF	ER3413_4263	AIZ53936	protein_coding	0	1	0	143	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	1	80
yjdI	ER3413_4269	AIZ53941	protein_coding	0	3	6	175	0	0	0	0	80	0	0	6	0	0	0	0	0	0	0	3	95
yjdJ	ER3413_4270	AIZ53943	protein_coding	1	1	2	172	0	0	0	0	79	0	0	2	0	0	0	0	1	0	0	1	93
yjdK	ER3413_4271	AIZ53944	protein_coding	1	3	6	161	0	0	0	0	69	0	0	6	0	0	0	0	1	0	0	3	92
yjdL	ER3413_4274	AIZ53947	protein_coding	1	5	15	140	0	0	0	0	105	0	0	15	0	0	0	0	1	0	0	5	35
yjdM	ER3413_4250	AIZ53922	protein_coding	0	2	1	86	0	0	0	0	54	0	0	1	0	0	0	0	0	0	0	2	32
yjdN	ER3413_4249	AIZ53920	protein_coding	0	0	0	118	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	40
yjdO	ER3413_4272	AIZ53945	protein_coding	0	0	1	164	0	0	0	0	72	0	0	1	0	0	0	0	0	0	0	0	92
yjdP	ER3413_4233	AIZ53905	protein_coding	1	4	4	141	0	0	0	0	50	0	0	4	0	0	1	0	0	0	0	4	91
yjeH	ER3413_4285	AIZ53958	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
yjeI	ER3413_4288	AIZ53961	protein_coding	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2
yjeJ	ER3413_4289	AIZ53962	protein_coding	1	0	0	17	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	16
yjeM	ER3413_4302	AIZ53978	protein_coding	0	0	1	46	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	44
yjeN	ER3413_4303	AIZ53979	protein_coding	0	0	0	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20
yjeO	ER3413_4304	AIZ53980	protein_coding	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17
yjeT	ER3413_4322	AIZ53997	protein_coding	1	0	1	131	0	1	0	0	72	0	0	1	0	0	0	0	1	0	0	0	59
yjeV	ER3413_4558	AIZ54225	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
yjfC	ER3413_4332	AIZ54008	protein_coding	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	17
yjfF	ER3413_4375	AIZ54053	protein_coding	0	1	1	214	0	0	0	0	59	0	0	1	0	0	0	0	0	0	0	1	155
yjfI	ER3413_4327	AIZ54002	protein_coding	0	1	0	69	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	68
yjfJ	ER3413_4328	AIZ54003	protein_coding	0	0	0	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	58
yjfK	ER3413_4329	AIZ54004	protein_coding	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34
yjfL	ER3413_4330	AIZ54006	protein_coding	0	0	1	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26
yjfM	ER3413_4331	AIZ54007	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
yjfN	ER3413_4334	AIZ54010	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
yjfP	ER3413_4337	AIZ54013	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
yjfY	ER3413_4345	AIZ54022	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
yjfZ	ER3413_4349	AIZ54026	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
yjgA	ER3413_4378	AIZ54056	protein_coding	0	0	2	184	0	0	0	0	67	0	0	2	0	0	0	0	0	0	0	0	117
yjgB	ER3413_4412	AIZ54092	protein_coding	0	8	2	127	0	0	0	0	64	0	0	2	0	0	0	0	0	0	0	8	63
yjgH	ER3413_4391	AIZ54069	protein_coding	0	3	7	125	0	0	0	0	50	0	0	7	0	0	0	0	0	0	0	3	75
yjgL	ER3413_4395	AIZ54073	protein_coding	3	5	15	181	0	0	0	0	113	2	0	15	0	0	0	0	2	0	0	5	68
yjgM	ER3413_4398	AIZ54076	protein_coding	0	6	0	174	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	6	94
yjgN	ER3413_4399	AIZ54077	protein_coding	0	8	28	156	0	0	0	0	76	0	0	28	0	0	0	0	0	0	0	8	80
yjgR	ER3413_4406	AIZ54085	protein_coding	0	7	15	153	0	0	0	0	90	0	0	15	0	0	0	0	0	0	0	7	63
yjgZ	ER3413_4571	AIZ54240	protein_coding	0	0	0	218	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	62
yjhB	ER3413_4423	AIZ54097	protein_coding	4	29	30	167	0	0	0	0	80	1	0	30	0	0	0	0	4	0	0	29	87
yjhC	ER3413_4424	AIZ54098	protein_coding	3	8	17	198	0	0	0	0	55	0	0	17	0	0	0	0	3	0	0	8	143
yjhF	ER3413_4444	AIZ54110	protein_coding	0	0	0	103	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	25
yjhG	ER3413_4445	AIZ54111	protein_coding	1	2	14	43	0	0	0	0	35	0	0	14	0	0	0	0	1	0	0	2	8
yjhH	ER3413_4446	AIZ54112	protein_coding	0	6	2	17	0	0	0	0	17	0	0	2	0	0	0	0	0	0	0	6	0
yjhI	ER3413_4447	AIZ54113	protein_coding	0	0	0	25	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
yjhP	ER3413_4455	AIZ54121	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
yjhQ	ER3413_4456	AIZ54122	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
yjhU	ER3413_4442	AIZ54109	protein_coding	0	0	0	112	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	25
yjhX	ER3413_4457	AIZ54123	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
yjjA	ER3413_4467	AIZ54130	protein_coding	0	0	2	14	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	3
yjjB	ER3413_4470	AIZ54134	protein_coding	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2
yjjK	ER3413_4503	AIZ54165	protein_coding	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69
yjjP	ER3413_4471	AIZ54135	protein_coding	0	1	1	8	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	0
yjjQ	ER3413_4472	AIZ54136	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
yjjX	ER3413_4506	AIZ54168	protein_coding	0	6	3	114	0	0	0	0	31	0	0	3	0	0	0	0	0	0	0	6	83
yjjY	ER3413_4541	AIZ54207	protein_coding	1	1	2	122	0	0	0	0	27	0	0	2	0	1	0	0	0	1	0	1	95
yjjZ	ER3413_4475	AIZ54139	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
yjtD	ER3413_4514	AIZ54177	protein_coding	0	11	14	96	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	96
ykfA	ER3413_259	AIZ52327	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ykfB	ER3413_255	AIZ52287	protein_coding	0	0	0	19	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	6
ykfF	ER3413_254	AIZ52276	protein_coding	0	0	0	19	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4
ykfG	ER3413_252	AIZ52255	protein_coding	0	0	0	25	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1
ykfH	ER3413_251	AIZ52244	protein_coding	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
ykfI	ER3413_249	AIZ52221	protein_coding	0	0	0	35	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0
ykfM	ER3413_4611	AIZ54284	protein_coding	0	0	0	50	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	15
ykgB	ER3413_308	AIZ52785	protein_coding	0	0	1	5	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0
ykgD	ER3413_312	AIZ52824	protein_coding	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6
ykgE	ER3413_314	AIZ52843	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ykgF	ER3413_315	AIZ52854	protein_coding	0	1	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0
ykgG	ER3413_316	AIZ52862	protein_coding	0	0	0	22	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	1
ykgH	ER3413_317	AIZ52872	protein_coding	0	1	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	20
ykgI	ER3413_309	AIZ52795	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ykgL	ER3413_4557	AIZ54224	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ykgM	ER3413_303	AIZ52741	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ykgO	ER3413_302	AIZ52732	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ykgR	ER3413_4620	AIZ54294	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ylaB	ER3413_468	AIZ54307	protein_coding	0	0	0	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4
ylaC	ER3413_469	AIZ54308	protein_coding	0	0	0	11	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5
ylbA	ER3413_4589	AIZ54259	protein_coding	1	2	1	167	0	0	0	0	70	0	0	1	0	1	0	0	0	1	0	2	97
ylbF	ER3413_529	AIZ54368	protein_coding	0	5	8	145	0	0	0	0	56	0	0	8	0	0	0	0	0	0	0	5	89
ylcG	ER3413_560	AIZ54397	protein_coding	0	1	0	212	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1	150
ylcH	ER3413_4625	AIZ54299	protein_coding	0	3	7	169	0	0	0	0	80	0	0	7	0	0	0	0	0	0	0	3	89
ylcI	ER3413_564	AIZ54401	protein_coding	0	1	0	195	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	1	66
yliE	ER3413_851	ER3413_851	pseudogene	0	0	0	115	0	0	0	0	52	0	0	0	17	0	0	0	0	0	0	0	46
yliF	ER3413_852	AIZ54679	protein_coding	0	4	11	60	0	0	0	0	38	0	0	11	0	0	0	0	0	0	0	4	22
yliI	ER3413_856	AIZ54683	protein_coding	0	0	0	85	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	66
ymbA	ER3413_975	AIZ54809	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ymcE	ER3413_4585	AIZ54255	protein_coding	0	0	1	43	0	0	0	0	21	0	0	1	0	0	0	0	0	0	0	0	22
ymdA	ER3413_1069	AIZ50852	protein_coding	0	0	0	50	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	36
ymdB	ER3413_1070	AIZ50854	protein_coding	0	0	1	39	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	26
ymdF	ER3413_4621	AIZ54295	protein_coding	0	3	3	187	0	0	0	0	50	0	0	3	0	0	0	0	0	0	0	3	137
ymfA	ER3413_1151	AIZ50938	protein_coding	0	0	0	33	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	28
ymgA	ER3413_4622	AIZ54296	protein_coding	0	0	0	20	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7
ymgC	ER3413_1172	AIZ50960	protein_coding	0	0	0	46	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	7
ymgD	ER3413_1179	AIZ50963	protein_coding	1	0	4	211	0	0	0	0	44	0	0	4	0	1	0	0	0	1	0	0	167
ymgE	ER3413_1207	AIZ50991	protein_coding	0	0	1	55	0	0	0	0	53	0	0	1	0	0	0	0	0	0	0	0	2
ymgF	ER3413_1174	AIZ50962	protein_coding	0	0	0	97	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	4
ymgG	ER3413_1180	AIZ50965	protein_coding	0	3	4	225	0	0	0	0	49	0	0	4	0	0	0	0	0	0	0	3	176
ymgI	ER3413_1181	AIZ50966	protein_coding	0	1	0	241	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	1	184
ymgJ	ER3413_4535	AIZ54200	protein_coding	0	5	1	252	0	0	0	0	193	0	0	1	0	0	0	0	0	0	0	5	59
ymiA	ER3413_1295	AIZ51076	protein_coding	0	0	0	26	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	1
ymiB	ER3413_4604	AIZ54276	protein_coding	0	1	1	111	0	0	0	0	57	0	0	1	0	0	0	0	0	0	0	1	54
ymjA	ER3413_1319	AIZ51100	protein_coding	0	0	0	62	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	23
ynaE	ER3413_1401	AIZ51175	protein_coding	0	0	0	29	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	25
ynaI	ER3413_1358	AIZ51137	protein_coding	0	0	1	7	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	2
ynaJ	ER3413_1360	AIZ51140	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
ynaK	ER3413_1388	AIZ51168	protein_coding	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40
ynbA	ER3413_1438	AIZ51209	protein_coding	0	0	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	2
ynbB	ER3413_1439	AIZ51210	protein_coding	1	3	8	17	0	0	0	0	15	0	0	8	0	1	0	0	0	1	0	3	2
ynbC	ER3413_1440	AIZ51212	protein_coding	1	5	8	13	0	0	0	0	1	0	0	8	0	0	1	0	0	0	0	5	12
ynbD	ER3413_1441	AIZ51213	protein_coding	0	0	1	35	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	26
ynbE	ER3413_1410	AIZ51183	protein_coding	0	0	0	139	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	93
ynbG	ER3413_4560	AIZ54228	protein_coding	0	2	0	59	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	2	3
yncD	ER3413_1484	AIZ51251	protein_coding	2	12	9	104	0	0	0	0	47	2	0	9	0	0	0	0	0	0	0	12	57
yncE	ER3413_1485	AIZ51252	protein_coding	0	3	2	126	0	0	0	0	69	0	0	2	0	0	0	0	0	0	0	3	57
yncG	ER3413_1488	AIZ51254	protein_coding	0	6	3	119	0	0	0	0	64	0	0	3	0	0	0	0	0	0	0	6	55
yncH	ER3413_1489	AIZ51255	protein_coding	0	0	0	110	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	49
yncJ	ER3413_1467	AIZ51236	protein_coding	0	2	3	91	0	0	0	0	53	0	0	3	0	0	0	0	0	0	0	2	38
yncL	ER3413_4546	AIZ54212	protein_coding	0	0	0	90	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	60
yneE	ER3413_1557	AIZ51316	protein_coding	1	0	1	78	0	0	0	0	74	1	0	1	0	0	0	0	0	0	0	0	4
yneF	ER3413_1560	AIZ51319	protein_coding	0	0	0	34	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	2
yneG	ER3413_1561	AIZ51320	protein_coding	0	0	0	11	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4
